city,year,weekofyear,week_start_date,ndvi_ne,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,station_avg_temp_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
sj,1991,41,1991-10-08,-0.403221677106586,-0.8224933518830596,-0.3855224350656488,-0.29059241787824847,0.634645114239188,0.4102332903325808,-0.43111874148461554,0.7368187867598235,0.9727674766106889,-0.23488339469618894,0.3579404551984025,-0.3953251019755665,0.4342354262140277,-0.7970877795522975,116
sj,1991,42,1991-10-15,-1.0420337552005987,-1.3565471144222314,-1.2123803009875196,-1.0746539283453644,0.8809376507048416,0.49984100071015863,-0.43111874148461554,0.9369247618255327,-0.01908273218063906,-0.3949436458292423,1.0725205268805984,0.7563850996143696,1.5219718228895045,-0.32459967636388715,142
sj,1991,43,1991-10-22,0.41361999652182346,-0.2930243396277253,0.043265515192752,0.20308602015970653,0.8767275216622646,0.11608624262075345,-0.43111874148461554,0.8969035668123818,-0.7902452324495972,-0.7631024076085824,0.49624627556823275,0.18052999881940063,0.7741530501751147,-0.9715449253449414,129
sj,1991,44,1991-10-29,-0.39516603929959976,-1.1116941837820395,-1.0191419132378465,0.811883520650834,0.8872528442686863,0.4316612213714657,-0.3032236951110277,0.9369247618255327,-0.19994709480423556,-0.4508537209562224,0.7267559760770425,0.18052999881940063,1.5219718228895045,-0.9242961150261003,140
sj,1991,45,1991-11-05,-0.7141692964562567,-1.3107529570945917,-1.0452575847928203,0.003872890808117193,0.2862569532800844,0.19205799644881758,-0.23927617192421557,0.6167552017203934,1.79122020013444,-0.1581836526552933,-0.022400550637098254,-0.13357278343239726,0.4342354262140277,0.4059396216428089,140
sj,1991,46,1991-11-12,-0.38388814636981894,-0.083663955464094,0.018728144451069767,0.9784387599447858,-0.011609661378388566,0.22517388956265447,-0.7508563574186033,0.6567763967335216,1.7028621514215365,0.18878175933713418,-0.44884349662277284,-0.7094278842273662,0.026334277460722384,-0.07381752928696166,127
sj,1991,47,1991-11-19,-1.0859369812486739,-0.9164466508476483,-0.23031338799201445,-1.1641909769200542,-0.0021368714009620433,-0.8559626115740584,-0.8148038806053973,0.5367128116941142,-0.6865386025048744,-0.9366860343089177,-0.7254551372010737,-1.2852829850223353,0.026334277460722384,-0.7571080169748166,129
sj,1991,48,1991-11-26,-0.444573924330323,-0.3105942763166272,-0.41231432804876794,-0.2024161147226269,-0.2400091505182263,-0.23650061614758594,-0.7188825958251973,0.45667042166781235,1.940557747254841,-0.09783306616551486,-0.7600315923136984,-1.2852829850223353,0.026334277460722384,1.6707539286394768,169
sj,1991,49,1991-12-03,-0.5063338410360105,-0.9922313579472947,-0.8414255121498221,-1.1641909769200542,-0.04318562772416622,-0.21215069544217224,-0.9107251653855973,0.7768399817729517,0.14311443705290725,-0.2687927543326437,-0.39121607143506126,-0.9711802027705336,0.7741530501751147,-0.38638658216544847,141
sj,1991,50,1991-12-10,-1.3670787407124954,0.32341267332522594,0.4364409401593058,-1.1641909769200542,-0.13475592961119445,-0.5257776804001134,-1.0066464501657972,0.6167552017203934,-0.20119157436357213,-0.5025251261145163,-1.2902039034758959,-1.5993857672741367,-0.31358334650036457,0.14425390295384327,108
sj,1991,51,1991-12-17,-0.11469571724699057,-1.2771645489873693,-2.112721256085947,-1.1641909769200542,-0.45472572137486705,-1.649770042250976,-1.198489019726179,0.336606836628405,-0.949538616044691,-1.3163497573894485,-1.7857997596061428,-1.861138085817304,-1.0614021192147545,-0.8770473047072594,78
sj,1991,52,1991-12-24,-0.157121942103155,-0.9284434634843479,-0.9050106130383299,-1.1641909769200542,-1.6061959570514404,-2.2088442328281266,-1.3263840660997852,-0.5838806486738619,-0.5123114641977402,-0.8549402566239834,-2.304446585811474,-2.1752408680691038,-1.877204416721365,-0.6008234905355733,70
sj,1992,1,1992-01-01,-0.1446357035023263,-0.22680181532756327,-0.20699997803527523,-0.12077138957853292,-0.040554297256762434,0.24221883405641303,-0.3032236951110277,0.176522056575824,-0.18273179423341163,-0.26515960865226335,0.1620072098022203,0.18052999881940063,0.026334277460722384,-0.23191931766154505,81
sj,1992,2,1992-01-08,-0.34011944947312034,-0.9168704512940533,-1.134518813308007,-0.12077138957853292,-0.5810295860212129,-0.5647375542105116,-0.9426989269790034,0.1365008615626958,-0.5537941161756293,-0.12407245159646814,-1.2556274484439482,-0.9711802027705336,-1.0614021192147545,1.0165396319170625,104
sj,1992,3,1992-01-15,0.6391778551174395,-0.03158984606699645,0.037083498896646944,-1.0792804627701966,-1.0041475334338013,-0.5579195762766501,-1.0066464501657972,-0.0636051135030134,-0.4915701382087957,0.27395884127301484,-1.4054587537706393,-0.7094278842273662,-0.31358334650036457,0.07519794941092155,90
sj,1992,4,1992-01-22,-0.16531210906151791,-0.1740549597672911,-0.37599177025736813,-1.1641909769200542,-1.186235606052392,-1.543604386339185,-1.2304627813195852,-0.0636051135030134,-1.1009502957639863,-0.5491504956146422,-1.9010546099008863,-0.9711802027705336,-1.4693032679680598,-1.0515044504999032,85
